property_id,city,latitude,longitude,rooms,square_meters,floor_value,floor_count,building_type,build_year,centre_distance,listing_type,price
e99b01e6d4ca700894bbfd648294ea62,krakow,50.0624802,19.9631368,2.0,45.0,6.0,10.0,blockOfFlats,1980.0,1.94,rent,2750
efd54fae625dce690c9c290c4a982274,krakow,50.078687,19.9285523,3.0,55.0,2.0,5.0,blockOfFlats,2017.0,2.69,rent,3900
294c2f2e441cfedf564c861df69c603c,krakow,50.09433055,19.92298158,2.0,40.0,1.0,7.0,apartmentBuilding,2022.0,4.48,rent,2800
150fe427d73707afe9fd33c6c706a412,krakow,50.0687,19.98675,1.0,32.0,1.0,5.0,blockOfFlats,2023.0,3.76,rent,2600
5e5619a4953bec33f873a121ac0af363,krakow,50.0554,19.921,2.0,48.0,1.0,4.0,tenement,1932.0,1.25,rent,2900
e6129fb26608e9a59c325af90893bc28,krakow,50.0365018,20.0155176,2.0,35.1,8.0,10.0,apartmentBuilding,2023.0,5.89,rent,2200
b831b841f0860f3eb2756c986859e05b,krakow,50.0839083,19.9253599,2.0,42.0,1.0,2.0,apartmentBuilding,2023.0,3.32,rent,3500
75d0d16091d569341ac4a794f61d2e69,krakow,50.0853,19.8458,2.0,49.0,2.0,3.0,blockOfFlats,2004.0,7.41,rent,2450
c4f59da7c08c877967c46d10e8128580,krakow,50.0365018,20.0155176,2.0,35.1,7.0,10.0,apartmentBuilding,2023.0,5.89,rent,2200
95e39680e5a2a39d8988c70bd833b4c1,krakow,50.0465909,19.9156247,2.0,44.6,1.0,3.0,blockOfFlats,2008.0,1.9,rent,2500
6bd7faa8b4458bf2cd841057f7fb29d3,krakow,50.0651271,19.951903,3.0,67.0,2.0,5.0,apartmentBuilding,2015.0,1.46,rent,5500
9989b24de2ab42e1875d57be9a5105b6,krakow,50.0779116,19.9686429,2.0,69.0,4.0,4.0,apartmentBuilding,2007.0,3.31,rent,3370
f111e09cbb2a4ef04fd35df320cdd149,krakow,50.0884141,19.93792448,2.0,45.0,7.0,8.0,blockOfFlats,1985.0,3.68,rent,2200
430c3290caae61e9c50dc5bc482ae359,krakow,50.0991,19.9824,3.0,65.0,1.0,4.0,blockOfFlats,2023.0,5.79,rent,4000
71a1cbf275f8b463da7e7a0f1516bbe7,krakow,50.0410216,19.9383837,1.0,30.0,5.0,5.0,apartmentBuilding,2023.0,1.59,rent,3300
655a1c60e5cb37014340ff1e3b744622,krakow,50.0075938,19.9471615,3.0,55.0,1.0,5.0,blockOfFlats,2016.0,5.34,rent,2950
d179a49bd4aa62ef6ac84cd3c1c8000d,krakow,50.0834536,19.9466961,3.0,58.0,2.0,4.0,blockOfFlats,2009.0,3.19,rent,2950
3c853c5bd7425770799b78d9ab6cfe3f,krakow,50.04468336,19.94945526,1.0,32.0,5.0,5.0,apartmentBuilding,2023.0,1.42,rent,3300
11a6fb239cb584bcc95d3795a0854e26,krakow,50.016104,19.9058054,2.0,61.0,3.0,3.0,apartmentBuilding,2014.0,4.94,rent,2899
041d38505a7d3d664b5719a811d5a172,krakow,50.07884535,19.88873005,1.0,34.0,5.0,17.0,apartmentBuilding,2011.0,4.41,rent,2150
7ddd2191f07e4f2d5656b073a39d297f,krakow,50.062088,19.9666695,2.0,40.0,5.0,10.0,apartmentBuilding,2020.0,2.15,rent,2999
a4f0fd74491d7ebb5c33f7b01ea3135b,krakow,50.0635065,19.9328658,3.0,98.0,3.0,4.0,blockOfFlats,2001.0,1.0,rent,5500
eeb32addd843a29072f85c64a4fa87b4,krakow,50.0247,19.9031,2.0,40.0,2.0,4.0,blockOfFlats,1997.0,4.24,rent,1900
d683e38c9c6b44b2bf6b173120bc45fd,krakow,50.0281722,19.97503281,2.0,36.0,3.0,6.0,apartmentBuilding,2021.0,3.99,rent,2800
3fbdcf07d30480ed26f18a93e9ab4a1b,krakow,50.093935,19.9288559,2.0,48.0,1.0,1.0,blockOfFlats,2014.0,4.35,rent,2300
002696ef9a907f5a6b5bcd590c3e9bf2,krakow,50.0713956,19.954938,1.0,27.0,1.0,5.0,apartmentBuilding,2018.0,2.14,rent,2500
728ea558b4c154a4690c875e9089dc4c,krakow,50.0568472,19.9636254,1.0,29.7,3.0,4.0,blockOfFlats,2021.0,1.81,rent,2500
82107e34137037c6cbd410c7931d4bf0,krakow,50.0713956,19.954938,3.0,62.0,4.0,5.0,apartmentBuilding,2019.0,2.14,rent,4200
d7d18fa3bd97126e60926c92bc27a0b2,krakow,50.057,19.9599,3.0,70.0,5.0,6.0,apartmentBuilding,2012.0,1.54,rent,5000
dc195b37591590a830160b98ca93beda,krakow,50.0511953,19.9470869,2.0,61.0,2.0,4.0,tenement,1900.0,0.77,rent,5000
d9e519d9c6b08c0470da20403763d066,krakow,50.0663651,19.938351,2.0,43.0,3.0,5.0,apartmentBuilding,2018.0,1.23,rent,2499
27334b7641c5590a9e6c6ae6cf73125a,krakow,50.0714339,19.9391764,2.0,45.42,5.0,6.0,apartmentBuilding,2009.0,1.79,rent,3100
033abcf39950a5b54ab1094193f4a7d0,krakow,50.0621,19.9667,3.0,77.11,4.0,10.0,apartmentBuilding,2020.0,2.15,rent,5000
2f26ed0c008eff914c6ceb621ce3647d,krakow,50.0337634,19.8951541,2.0,35.0,1.0,2.0,blockOfFlats,2007.0,3.91,rent,2100
d0d9c1cfa3b854c439af2b32e5e75385,krakow,50.0226935,19.9100304,3.0,60.0,1.0,4.0,blockOfFlats,2020.0,4.15,rent,3850
e64f3b0ba830078a2693bd846d355585,krakow,50.024237,19.916303,2.0,52.0,2.0,3.0,blockOfFlats,2010.0,3.8,rent,3000
dcbc910bd4e956c672e1acc5d4c9572a,krakow,50.0456,19.9315,3.0,60.0,1.0,4.0,blockOfFlats,1972.0,1.19,rent,3700
3abf334dffa58891434802c89d6deb50,krakow,50.014114,19.902962,3.0,60.0,1.0,4.0,blockOfFlats,2020.0,5.23,rent,4000
b8a42ef5ee4e6760222df04bd387b92d,krakow,50.06389036,19.96973667,2.0,41.0,1.0,4.0,blockOfFlats,2023.0,2.43,rent,2900
e498fb1cd94ab30601819f9bb0bbe808,krakow,50.0449757,19.9509326,2.0,54.0,1.0,4.0,blockOfFlats,1962.0,1.45,rent,2950
dd284873cfb7b59b0619d95ca46379bd,krakow,50.0641633,19.9699622,2.0,52.0,1.0,4.0,apartmentBuilding,2010.0,2.46,rent,2900
1e4e1b59dc14b58785399a1937fd2e96,krakow,50.0981,19.9548,2.0,38.1,1.0,3.0,blockOfFlats,2003.0,4.9,rent,2250
4e97c8ba059aa09c77562d8071ef9935,krakow,50.0232,19.9063,2.0,40.0,4.0,4.0,blockOfFlats,2023.0,4.24,rent,3200
16991d9630fe84a486515e2ebbcf92b0,krakow,50.1113932,19.9112046,6.0,125.0,1.0,2.0,apartmentBuilding,2016.0,6.53,rent,5700
a3020ad4bf6be6b9d44997dc090b3754,krakow,50.0887939,19.9259967,2.0,49.0,14.0,14.0,blockOfFlats,2001.0,3.83,rent,2600
b1caa4921d66178c3881f49ba2684c4f,krakow,50.0792,19.9311,2.0,50.0,2.0,3.0,blockOfFlats,2001.0,2.71,rent,2400
85982670fba53c1d4abcef522555fd5f,krakow,50.0865,19.9261,2.0,51.0,1.0,8.0,blockOfFlats,2000.0,3.58,rent,2200
a182a59497ad8149d04f734dc4fb1f83,krakow,50.0554231,19.9354999,2.0,45.0,1.0,3.0,tenement,1898.0,0.21,rent,2450
161e1fcf1f1bbf775f34681b0c4a2584,krakow,50.01425827,19.91733051,1.0,29.75,1.0,2.0,blockOfFlats,1950.0,4.81,rent,2000
a1db8611c5ea7c06cf073e4ac3b477da,krakow,50.0600175,19.9290702,2.0,55.0,3.0,5.0,apartmentBuilding,2010.0,0.85,rent,3700
55363971ddd35fc5216a4716675200d8,krakow,50.0676068,19.9395579,3.0,61.58,2.0,5.0,tenement,1920.0,1.37,rent,3300
be7b431b9678bd2d91c84d58c4e82b09,krakow,50.0166827,19.9505959,2.0,42.39,1.0,2.0,apartmentBuilding,1998.0,4.38,rent,2500
16aeba557729a92eed8a0017785dd5c1,krakow,50.0650458,19.9509233,3.0,67.0,3.0,5.0,apartmentBuilding,2014.0,1.4,rent,5499
9ac5d3f96eb6c3352e6dff8961edf401,krakow,50.1013040481273,19.872130547508,3.0,48.0,1.0,2.0,blockOfFlats,2008.0,6.97,rent,2200
c4fb2f0da9a9168ccaa2a63d509e8a89,krakow,50.0851745,19.9473248,2.0,33.0,1.0,1.0,tenement,1950.0,3.38,rent,2000
685c36b333bab263d8518899f4b31627,krakow,50.07735,19.91938,1.0,26.0,3.0,4.0,blockOfFlats,1980.0,2.8,rent,1990
9aad622cef10dcd52d0c946bea283d73,krakow,50.0705384,19.91763768,3.0,90.0,3.0,5.0,blockOfFlats,2007.0,2.25,rent,7900
c707bc5bd32d732aa92261471a1c0881,krakow,50.0152,19.8902,2.0,48.81,2.0,5.0,blockOfFlats,2008.0,5.63,rent,2600
4f5fa6d52b140519be08c935f4dd8d7a,krakow,50.0468427,19.9723587,1.0,29.0,2.0,6.0,blockOfFlats,2022.0,2.6,rent,2500
223a04bf324975a9dc65ddf7e609ef1c,krakow,50.0260056,19.9176594,2.0,47.0,2.0,6.0,blockOfFlats,2015.0,3.58,rent,3100
b193f2388f396c4bf817a854cce5e04b,krakow,50.07039,19.944831,2.0,52.0,2.0,6.0,blockOfFlats,2009.0,1.74,rent,4000
430b28c4b4c81c9c441dfb4ce9f35517,krakow,50.0895477,19.9775708,2.0,50.0,1.0,3.0,blockOfFlats,2000.0,4.72,rent,2700
d8b29f57c75eed5835c30731cf44ddc0,krakow,50.0826804,19.958724,3.0,65.0,1.0,4.0,blockOfFlats,1995.0,3.37,rent,3000
9fc581c8512a30759b880d8aa34edae0,krakow,50.0441965,19.9463956,1.0,27.5,4.0,6.0,apartmentBuilding,2015.0,1.36,rent,2100
f9a1205c1a99cf448292184018c837cf,krakow,50.088401,19.9330165,2.0,45.0,7.0,8.0,blockOfFlats,1985.0,3.7,rent,2100
bd7489a66ac5ba20864ea818b3a82f9c,krakow,50.0602,19.9375,3.0,85.0,1.0,1.0,tenement,1900.0,0.55,rent,4900
b4ff1d0d01671e8fe318efc50b866a63,krakow,50.044001,19.9068125,2.0,45.0,1.0,3.0,blockOfFlats,2009.0,2.58,rent,3100
522f7b76cf10097dd2d05aecb97a74b7,krakow,50.082508,20.019944,2.0,40.5,2.0,4.0,blockOfFlats,1970.0,6.56,rent,2000
aa5ec86d9530dfe4af23aeddcae5d3e6,krakow,50.0236,19.9689,2.0,37.0,2.0,5.0,blockOfFlats,2023.0,4.14,rent,3000
2d8c4a0ff5febb72646b6043b2d7f944,krakow,50.02662,19.95911,2.0,40.0,1.0,7.0,apartmentBuilding,2023.0,3.51,rent,2800
9ebf89f7980078f89c9efd2af5cf84e4,krakow,50.0880445,19.9381226,1.0,30.0,4.0,8.0,blockOfFlats,2005.0,3.64,rent,2300
945f9a7a8adbf8d0ab6fc4605cf36eb4,krakow,50.06378775,19.93545301,1.0,33.0,1.0,2.0,tenement,1910.0,0.97,rent,2600
e3d397b0cc0f56dc6334d5cd0bde50b1,krakow,50.0512,19.9383,1.0,30.0,3.0,5.0,apartmentBuilding,2015.0,0.46,rent,2900
df1ade2d45826ca463204d7754bb406e,krakow,50.016104,19.9058054,2.0,57.0,3.0,4.0,blockOfFlats,2000.0,4.94,rent,2600
32aec0dc384666fdf2b755e31a2c3e05,krakow,50.0598279,19.964232,2.0,38.0,8.0,11.0,blockOfFlats,1980.0,1.91,rent,2500
6776f83e5d48273623729ba361510e68,krakow,50.0713028,19.900395,2.0,50.0,2.0,12.0,blockOfFlats,2011.0,3.25,rent,3200
3fae5387f22fbe472b55ad783ed4e91c,krakow,50.04517,19.99642,3.0,56.0,5.0,5.0,apartmentBuilding,2023.0,4.29,rent,3500
2bb0b414d1647ee79ab5f16fee20c39b,krakow,50.0569602,19.9404593,1.0,33.0,1.0,2.0,tenement,1875.0,0.23,rent,2300
d71fc8dd9e65eb06b2bda6ac39a4b18b,krakow,50.06373,19.96199,1.0,25.0,1.0,2.0,apartmentBuilding,2022.0,1.92,rent,2100
45854ec993ad3a170e8aa6b32539cfe4,krakow,50.0600273,19.9389841,1.0,26.7,1.0,4.0,blockOfFlats,1985.0,0.53,rent,1850
534ede79bcbcdf14b8da2ae477dd599b,krakow,50.0670404,19.9836749,2.0,35.0,1.0,7.0,apartmentBuilding,2020.0,3.48,rent,3200
cb0e827686241b259e74dfbb42e6b06d,krakow,50.04468336,19.94945526,2.0,30.0,5.0,5.0,apartmentBuilding,2023.0,1.42,rent,3200
3cd6ef2e0fa2261617512f1961df8519,krakow,50.0568579,19.9608047,2.0,59.0,5.0,7.0,apartmentBuilding,2015.0,1.61,rent,4000
98f8a7c5206e771a0e408640bb1611e6,krakow,50.0171654,19.8976125,3.0,63.0,3.0,8.0,blockOfFlats,1970.0,5.15,rent,3500
c62aa482cd30b27da59fd5985ad785ef,krakow,50.057738,19.930123,1.0,35.0,2.0,5.0,tenement,1960.0,0.65,rent,2500
b4be56a875ce5150a19ce91c96388421,krakow,50.10467409,19.9050808,3.0,65.0,2.0,2.0,blockOfFlats,2003.0,5.98,rent,3000
147a7d0fe08edddd32cb1a972d0a9143,krakow,50.0407,19.93762,2.0,30.0,5.0,5.0,apartmentBuilding,2023.0,1.62,rent,3200
9b2c118498b6bfa103c9c0fa49415135,krakow,50.0189,19.9725,2.0,46.0,1.0,5.0,blockOfFlats,2009.0,4.72,rent,2550
f9e9f6eaaed86a0950392d0f8be91159,krakow,50.0259406,19.9199088,2.0,46.6,6.0,6.0,blockOfFlats,2010.0,3.52,rent,2700
3250e264f0e9757c4eda1c0f9d1388d2,krakow,50.0645,19.9493,3.0,67.0,2.0,5.0,apartmentBuilding,2014.0,1.28,rent,5500
7c2608af9f7f8fafa214a8e643874b9d,krakow,50.0619819,19.9268764,2.0,50.0,3.0,6.0,apartmentBuilding,2010.0,1.11,rent,3200
a95d3faf3556c3af40393c73296449fb,krakow,50.09021722,19.99073982,2.0,40.0,7.0,10.0,blockOfFlats,1980.0,5.39,rent,1900
6621c6b769a76514175d00e0c5886d38,krakow,50.0691651,19.8960635,3.0,65.0,2.0,5.0,apartmentBuilding,2022.0,3.4,rent,5300
2b527c737f4c6f5fdf656868a0ad9b69,krakow,50.0621,19.9312,2.0,40.0,1.0,3.0,tenement,1910.0,0.92,rent,2500
08f89082e89e367c134d50fe9cfc462b,krakow,50.0477272,19.9674211,3.0,54.0,5.0,5.0,apartmentBuilding,2020.0,2.23,rent,4500
9ae12e873946728af5e0c69decad6105,krakow,50.0567475,19.9612686,2.0,45.0,2.0,4.0,apartmentBuilding,2013.0,1.64,rent,2600
613b414e72f0a92e9d9516108e5d098c,krakow,50.0240282,19.9032671,4.0,86.0,4.0,4.0,blockOfFlats,2000.0,4.29,rent,4950
c83e6f28f4d592ae74328fc5dd40a08a,krakow,50.0171654,19.8976125,3.0,63.0,8.0,8.0,blockOfFlats,2004.0,5.15,rent,3500
dc104b9bec27265df088983f02996513,krakow,50.0258645,19.9201864,2.0,45.0,3.0,5.0,apartmentBuilding,2017.0,3.52,rent,2650
5923c291069d179242f90eba360f5391,krakow,50.0711,19.9172,2.0,43.0,3.0,4.0,blockOfFlats,1972.0,2.32,rent,2200
7a984af52b64623032c5344200bf29b1,krakow,50.0616562,19.93798898,4.0,89.12,1.0,4.0,tenement,1930.0,0.71,rent,5500
da65cd2a3fbdda51ea6dcd1359844307,krakow,50.0602,19.9375,2.0,38.0,2.0,2.0,tenement,1905.0,0.55,rent,2700
775c24f2fe64c4bd0c1071f1bddc7ce2,krakow,50.073665,19.9566293,2.0,45.0,2.0,8.0,apartmentBuilding,2022.0,2.42,rent,3700
cd85156abaf97a70d7cdabf821c752b1,krakow,50.0343083,20.052122,2.0,36.0,2.0,4.0,apartmentBuilding,2021.0,8.45,rent,2500
3f2ce8bdb4548d9dddddbfe035aa1dd7,krakow,50.0588149,19.929392,3.0,66.0,4.0,6.0,apartmentBuilding,2023.0,0.76,rent,6200
33790b8d0c37b832e6d05d560692e32f,krakow,50.0574,19.9762,2.0,49.0,1.0,6.0,apartmentBuilding,2016.0,2.71,rent,3500
7d3d22cf292f3d6b104a3e3a89428eda,krakow,50.0110839,19.8901546,2.0,45.0,3.0,5.0,blockOfFlats,2017.0,6.01,rent,2650
4594dfc5e15c764a2d160e17228f4cfa,krakow,50.05584378,19.90920067,3.0,57.58,4.0,5.0,blockOfFlats,2016.0,2.09,rent,4000
fac207208f7a4eb699d3062b9814f3c4,krakow,50.0676068,19.9395579,3.0,60.0,5.0,6.0,apartmentBuilding,2013.0,1.37,rent,4800
505ab1d294fb65b42918ab7d7a2077b6,krakow,50.0576,19.9307,3.0,93.0,4.0,6.0,apartmentBuilding,2009.0,0.61,rent,6800
0c55508219b82daee82789dea715a66f,krakow,50.0567669,19.9427828,5.0,106.0,2.0,5.0,blockOfFlats,2013.0,0.35,rent,6500
6543631e10c62e470ed3c9e4183341b8,krakow,50.0567669,19.9427828,5.0,114.0,4.0,5.0,blockOfFlats,2013.0,0.35,rent,6500
21192778844248eef557c54ef1fa0f9d,krakow,50.0574177,19.9594329,2.0,32.0,1.0,3.0,tenement,1960.0,1.52,rent,2500
8fa49bc51d7696d58494ed1966624d08,krakow,50.01051,19.96488,3.0,50.0,2.0,4.0,blockOfFlats,1998.0,5.33,rent,3000
61d6eece633829f45f9b80408b9dcbe4,krakow,50.0561377,19.9447235,5.0,114.0,2.0,2.0,apartmentBuilding,1890.0,0.46,rent,6500
a13acfb3e72786bc8e78e49185cd0444,krakow,50.07832,19.97411,3.0,65.2,10.0,11.0,blockOfFlats,1978.0,3.61,rent,2800
32cd6400eae2bbb034b545e7cef118ac,krakow,50.07410821,20.03700256,2.0,38.0,5.0,7.0,apartmentBuilding,2019.0,7.34,rent,2500
334e6a12f9a9f3294be603fce16a7f20,krakow,50.084167,19.990278,2.0,38.0,5.0,7.0,apartmentBuilding,2016.0,4.9,rent,2500
aebc2215d21be3d9f4f7149ce3d8303b,krakow,50.0959509,19.9247837,2.0,42.0,4.0,6.0,blockOfFlats,2023.0,4.62,rent,2599
ff83174f16925ceb91804e68715a8980,krakow,50.0871163,20.0305437,2.0,42.0,5.0,6.0,blockOfFlats,2005.0,7.46,rent,2100
5f9ec415227c6478a40b9f0bedf5500e,krakow,50.0176893516467,19.970208400479,2.0,45.2,1.0,5.0,apartmentBuilding,2008.0,4.76,rent,2200
029ca1c7a6e9130c6eb4fd02bff8978b,krakow,50.0561871,19.919669,3.0,62.0,2.0,5.0,tenement,1960.0,1.34,rent,4000
41429b6e30d66def62689d5d3236c794,krakow,50.0508825,19.9383295,3.0,55.58,2.0,5.0,apartmentBuilding,2015.0,0.49,rent,5000
99b4c5ea3891057178c96a5250314982,krakow,50.0556347,19.9605305,3.0,78.0,1.0,7.0,apartmentBuilding,2010.0,1.58,rent,5600
cd5b747aaec4cc2529afffb418101549,krakow,50.0910299,20.023505,1.0,32.0,4.0,8.0,blockOfFlats,2022.0,7.26,rent,2099
802c2031b7d3cc6100e8349892878411,krakow,50.0572,19.9305,3.0,93.0,4.0,6.0,apartmentBuilding,2009.0,0.61,rent,6800
855e3c741fa5d900ad20bb4ad25be034,krakow,50.0194507,20.0250691,2.0,55.0,1.0,3.0,blockOfFlats,2001.0,7.36,rent,2990
c9c03dffb75b0f740f4fc8685da423e2,krakow,50.088043,19.908755,2.0,35.0,2.0,3.0,blockOfFlats,2023.0,4.21,rent,2800
81e2d6329a17cc4b702d71cabca09fbc,krakow,50.049711,19.9611403,2.0,64.0,2.0,6.0,blockOfFlats,2010.0,1.74,rent,3500
8ed059b03d02f27ac9c3bbe81a931234,krakow,50.0527386,19.9200451,2.0,51.0,2.0,5.0,blockOfFlats,2021.0,1.34,rent,3400
582a9e57e146c06eacae5218519684e6,krakow,50.0713956,19.954938,3.0,57.0,3.0,7.0,apartmentBuilding,2015.0,2.14,rent,4800
e97f727474371b4bea51aecfc15fad7a,krakow,50.05584378,19.90920067,3.0,79.4,4.0,6.0,apartmentBuilding,2008.0,2.09,rent,5000
87a95f97e430cbe2d8039475362f9f58,krakow,50.05601,19.959362,3.0,81.23,2.0,10.0,apartmentBuilding,2022.0,1.5,rent,9000
1b90ea5f7211d8d73578f8b87a776df3,krakow,50.0646501,19.9449799,1.0,27.0,1.0,6.0,apartmentBuilding,2015.0,1.14,rent,3000
02a04622c5b381bc9b4bdeb3be1cbd93,krakow,50.04299,19.93511,3.0,55.0,4.0,6.0,apartmentBuilding,2019.0,1.39,rent,3600
e14c9f52a271a8fd195013bcac67f513,krakow,50.0742788,19.9164515,1.0,34.63,5.0,17.0,apartmentBuilding,2010.0,2.63,rent,2150
020948fc97d0d652e383b3a708d25e4d,krakow,50.0678952,19.9296954,6.0,117.0,1.0,4.0,tenement,1920.0,1.53,rent,5900
102f065102f0c6cd46ddd3be1eb6c612,krakow,50.0508825,19.9383295,3.0,75.0,4.0,5.0,apartmentBuilding,2015.0,0.49,rent,8300
1819ffa3be8ffbd58523a8371da7d3d0,krakow,50.05656425,19.95845131,2.0,59.1,1.0,1.0,blockOfFlats,1956.0,1.44,rent,3450
eb1efa2ee8e9c0411fce48c7778b57b8,krakow,50.0456532,19.97004117,2.0,36.0,3.0,3.0,apartmentBuilding,2023.0,2.5,rent,3450
8f20384ed0238e011a7bd7f3b71e8417,krakow,50.061304,20.0083537,2.0,45.0,7.0,7.0,blockOfFlats,2015.0,5.04,rent,2800
d8cf75fdcc2c6f2bee16b465267c3e20,krakow,50.05571979,19.96314526,2.0,51.0,7.0,10.0,apartmentBuilding,2020.0,1.76,rent,5500
b31117a8abcdf7c8c7be95bdda2d0d5e,krakow,50.058782,19.948897,2.0,54.0,2.0,3.0,tenement,1900.0,0.84,rent,3000
14bd7216bb51426fd0899f016d005595,krakow,50.06609735,19.84536834,2.0,32.0,1.0,2.0,blockOfFlats,2022.0,6.75,rent,3000
5b967d07bcef7f12c7484a742dc68764,krakow,50.0615756,19.97178319,1.0,31.0,2.0,2.0,apartmentBuilding,2018.0,2.48,rent,2450
c958bcd4aa4afbe61ffed1a655e204e2,krakow,50.0649001,19.9413698,4.0,120.0,2.0,3.0,tenement,1900.0,1.09,rent,8580
de48a9f6ac89b0fa21f0d2fa4930327c,krakow,50.053233,19.9411332,2.0,40.0,3.0,5.0,apartmentBuilding,2022.0,0.3,rent,4000
23ba5d97a61ea01c2f790dd94d1b3bf1,krakow,50.0757,19.9811,3.0,48.0,1.0,10.0,blockOfFlats,1970.0,3.8,rent,2600
e01ce829a35227fef28ccd5e60794987,krakow,50.0278664,19.9196278,1.0,31.5,2.0,3.0,blockOfFlats,1998.0,3.33,rent,2000
0f79610cf03adea4326fff6962f2511c,krakow,50.07059452,19.91806667,3.0,90.13,3.0,5.0,blockOfFlats,2007.0,2.24,rent,7900
df890b96e55a6c1233243eff6058360a,krakow,50.0706838,19.9240069,1.0,26.0,4.0,4.0,tenement,1900.0,2.0,rent,2800
e9badd554e3c415c257fded85f6ddb43,krakow,50.0932,19.9268,3.0,69.79,4.0,7.0,apartmentBuilding,2017.0,4.3,rent,5200
8b1bbf8a3a250d48f051c2bb6da86d1e,krakow,50.0771833,19.8801541,3.0,56.0,2.0,10.0,blockOfFlats,1970.0,4.82,rent,2500
92b95562a7567705f5fbf67c96bf2ef0,krakow,50.0721616,19.9064517,3.0,90.0,3.0,5.0,apartmentBuilding,2008.0,2.95,rent,7900
5522c3560a55ebc72150ffb241db7623,krakow,50.0566,19.9436,5.0,106.0,2.0,5.0,apartmentBuilding,2015.0,0.4,rent,6500
9b60c93f00939fd4aa086e9308d72ee9,krakow,50.0757,19.9229,2.0,56.0,1.0,4.0,apartmentBuilding,2003.0,2.53,rent,3500
4b0262c599b2ac2b0d29ca5ee9c1333f,krakow,50.0559643,19.9619544,2.0,54.0,5.0,7.0,apartmentBuilding,2013.0,1.68,rent,3500
9983d9d969a75a152f281efd2f10d91d,krakow,50.0495,19.938,2.0,41.5,2.0,4.0,tenement,1900.0,0.65,rent,2600
68c5d851adfbd114fad6ae8ace7fbb0d,krakow,50.0713956,19.954938,2.0,40.0,4.0,4.0,apartmentBuilding,2022.0,2.14,rent,3000
810a1812c365734ec9188159e9d69634,krakow,50.02059,20.056905,3.0,62.01,2.0,3.0,blockOfFlats,2022.0,9.3,rent,3200
6d231cff608c665f7ff2b360742ba035,krakow,50.0763458,19.9637033,3.0,50.0,3.0,3.0,blockOfFlats,2023.0,2.95,rent,4400
140146367db6782233e8d0c867bd531c,krakow,50.0763458,19.9637033,4.0,57.0,1.0,3.0,blockOfFlats,2023.0,2.95,rent,4500
bc7a641347c1d64c7d6ee7b40ac32ba5,krakow,50.0800205,19.9492889,1.0,33.0,3.0,3.0,apartmentBuilding,2023.0,2.86,rent,2849
9587bd82f932246f694851af40189d34,krakow,50.0813,19.9246,2.0,36.6,3.0,6.0,apartmentBuilding,2021.0,3.06,rent,2850
bc83b0949f95dda56b6d479ea842aeb2,krakow,50.05041546,19.92602348,4.0,87.0,2.0,4.0,apartmentBuilding,2021.0,1.04,rent,6500
25dff6105b4100ac170055599b38e72e,krakow,50.056829,19.9264141,1.0,26.54,3.0,4.0,tenement,1938.0,0.88,rent,2190
605d803fe1299adc5de29c15c94da3a4,krakow,50.0171654,19.8976125,3.0,72.0,1.0,7.0,blockOfFlats,2010.0,5.15,rent,4200
b8e7b2ec730938119b3708a92dbb35f4,krakow,50.0894893,19.9475015,2.0,43.0,1.0,4.0,apartmentBuilding,2020.0,3.86,rent,2800
ebe0d5ddd0733a031d70d2e6e8bd67f8,krakow,50.0941727,20.06243359,2.0,46.0,3.0,4.0,blockOfFlats,1970.0,9.85,rent,2400
178b50d8cc4dbccc5e1111ca7d746f8a,krakow,49.99736665,19.8932444,4.0,87.0,2.0,5.0,apartmentBuilding,2022.0,7.21,rent,7000
50d4b723e38a0100a62832ff6e90ca22,krakow,50.0958099,20.0613828,2.0,50.0,3.0,3.0,blockOfFlats,1965.0,9.86,rent,2300
080bd0a4881ea9b111cdfdd4212eadb4,krakow,50.0563252,19.9320375,2.0,35.0,1.0,5.0,apartmentBuilding,2016.0,0.47,rent,3000
0fe091769cf46c20239b9fd4159a282c,krakow,50.0724,19.9593,2.0,46.0,3.0,4.0,tenement,1960.0,2.42,rent,2800
d7335c578d669af37f8fc8a5049c33f7,krakow,50.03902071,20.01254052,3.0,67.0,5.0,5.0,apartmentBuilding,2008.0,5.59,rent,5000
1dc50ab3129f26f58b000cafa371d9e6,krakow,50.0259406,19.9199088,2.0,47.0,2.0,4.0,blockOfFlats,2007.0,3.52,rent,2200
cae902a7290cfddb6f6186f9c8242495,krakow,50.0370614,19.9656806,2.0,35.0,4.0,5.0,apartmentBuilding,2011.0,2.81,rent,2900
14f6d15d988f1df4bcb2282ce3ee96e7,krakow,50.0783008,19.9033047,2.0,33.0,2.0,5.0,apartmentBuilding,2021.0,3.58,rent,3000
8a67c17a248928cc3bc55f5111700127,krakow,50.0441617,19.9376191,5.0,107.74,1.0,5.0,apartmentBuilding,2010.0,1.24,rent,9200
0240f1d8671c494906658053a406f2bc,krakow,50.0343171,19.9997382,2.0,38.0,6.0,6.0,blockOfFlats,2022.0,4.96,rent,3000
884447448530de5dbc909926a44b7f88,krakow,50.1003424,19.9685426,2.0,56.0,3.0,4.0,blockOfFlats,2001.0,5.45,rent,2500
e6440ae8e54904aff795ca1a60d407b4,krakow,50.0835431,19.9452261,2.0,50.0,2.0,4.0,blockOfFlats,2000.0,3.18,rent,2500
9229b73e9d0eb94246566aacdd320304,krakow,50.0783008,19.9033047,2.0,33.0,2.0,5.0,apartmentBuilding,2021.0,3.58,rent,3000
